Branch,Location,Latitude,Longitude
대구연경점,대구광역시 북구 연경중앙로8길 3-10,35.94431123,128.6193665
범어점,대구광역시 수성구 동원로 52,35.86358225,128.6396542
옥포점,대구광역시 달성군 옥포읍 돌미상업로1길 7,35.78180323,128.4415077
대구동인점,대구광역시 중구 경상감영길 298,35.87063764,35.87063764
대전정림점,대전광역시 서구 계백로1286번길 107,36.30329496,127.3674017
유천점,대전광역시 중구 계백로1615번길 34,36.32039756,127.3999952
대전관저점,대전광역시 서구 관저북로 15,36.30322793,127.3367378
송강점,대전광역시 유성구 관들3길 77-29,36.42365857,127.3903472
대전도안점,대전광역시 서구 도안북로93번길 25,36.33117695,127.3385838
대전갈마점,대전광역시 서구 갈마로 3,36.35183964,127.3697277
자양점,대전광역시 동구 동대전로 198,36.33919048,127.4490329
서대전점,대전광역시 중구 계룡로 922,36.31969593,127.4148127
대전신탄진점,대전광역시 대덕구 석봉북로 18,36.44896647,127.425099
대전내동점,대전광역시 서구 도솔로245번길 5,36.33193419,127.3772062
대전월평점,대전광역시 서구 대덕대로 319,36.36144187,127.3790883
대전터미널점,대전광역시 동구 동서대로1683번길 19,36.35004369,36.35004369
인제신남점,강원도 인제군 남면 신남로 23,37.96595984,128.0772518
원주우산점,강원도 원주시 우산로 73,37.37015843,127.9367364
원주무실점,강원도 원주시 한지공원길 182,37.33711301,127.9336945
혁신점,강원도 원주시 입춘로 73,37.32651493,127.9809497
삼척남양점,강원도 삼척시 중앙로 199,37.44103032,129.1674605
기업도시점,강원도 원주시 지정면 신지정로 322-1,37.38242546,127.8731504
강원인제점,강원도 인제군 인제읍 비봉로7번길 7-1,38.06881607,128.1730947
철원동송점,강원도 철원군 동송읍 금학로210번길 8-13,38.20705074,127.2199458
강원홍천점,강원도 홍천군 홍천읍 갈마로 63,37.69520133,127.9028735
퇴계점,강원도 춘천시 춘주로201번길 17,37.86151801,127.726464
속초조양점,강원도 속초시 동해대로 3999,38.18991328,38.18991328
광주두암점,광주광역시 북구 군왕로 76,35.16807349,126.9328507
광주첨단1지구점,광주광역시 광산구 첨단중앙로152번길 30,35.21880623,35.21880623
광주운암점,광주광역시 북구 금호로 1-1,35.16959052,126.8900192
운암점,광주광역시 북구 금호로 1-1,35.16959052,126.8900192
광주일곡점,광주광역시 북구 송해로 33,35.20144298,126.9006225
첨단점,광주광역시 북구 첨단연신로91번길 44,35.20653402,126.859502
효덕점,광주광역시 남구 서문대로627번길 9,35.11488708,126.8961478
광주오치점,광주광역시 북구 서하로 174-1,35.18702878,126.8995101
광주풍암점,광주광역시 서구 풍금로24번길 4,35.12199334,126.8652675
월곡점,광주광역시 광산구 사암로340번길 43,35.1753148,126.8112286
광주수완점,광주광역시 광산구 수완로50번길 34-4,35.1891017,126.8302426
광주화정점,광주광역시 서구 화운로175번길 3-1,35.15444866,126.8764838
광주백운점,광주광역시 남구 백운로75번길 3,35.13986104,126.9056868
광주백운점,광주광역시 남구 백운로82번길 11,35.14064198,35.14064198
광주소촌점,광주광역시 광산구 소촌로 100,35.15343092,126.7931528
경주황성점,경상북도 경주시 황성로64번길 30,35.86679358,129.2203099
율곡점,경상북도 김천시 혁신1로 81,36.11612303,128.1793401
포항문덕점,경상북도 포항시 남구 오천읍 냉천로298번길 45,35.96779821,129.4048792
포항우창점,경상북도 포항시 북구 우창서길 4,36.05522481,129.358918
포항해도점,경상북도 포항시 남구 중앙로122번길 4,36.02393854,129.3688202
금오공대점,경상북도 구미시 대학로 39,36.13932368,128.396345
안동용상점,경상북도 안동시 경동로 829,36.56160758,128.7477359
인동점,경상북도 구미시 인동26길 6,36.09618433,128.428767
옥계점,경상북도 구미시 산호대로33길 5,36.13668877,128.4235984
경북도청점,경상북도 예천군 호명면 행복로 215,36.57968814,128.4904584
포항이동점,경상북도 포항시 남구 대이로59번길 5-7,36.01980197,129.3408922
문경점촌점,경상북도 문경시 점촌2길 23-1,36.59732305,128.1976485
경북왜관점,경상북도 칠곡군 왜관읍 석전로 39,35.99781671,128.4025903
경주안강점,경상북도 경주시 안강읍 안현로 1550,35.99334467,129.2286886
영천점,경상북도 영천시 상록2길 6,35.97336013,128.9433051
상모사곡점,경상북도 구미시 사곡로 22,36.09471312,128.358019
봉곡점,경상북도 구미시 봉곡로17길 7-1,36.15128674,128.3097336
시청점,경상북도 구미시 신시로10길 94,36.11521795,128.3487368
포항초곡점,경상북도 포항시 북구 흥해읍 초곡지구로58번길 26,36.09664911,36.09664911
칠곡북삼점,경상북도 칠곡군 북삼읍 북삼로11길 41-2,36.07073697,128.3367946
포항이동점,경상북도 포항시 남구 대이로83번길 4,36.02282886,129.3402002
포항초곡점,경상북도 포항시 북구 흥해읍 초곡지구로58번길 26,36.09679328,129.3369467
포항양덕점,경상북도 포항시 북구 장량로 217,36.08219792,129.4043139
칠곡석적점,경상북도 칠곡군 석적읍 강변대로 2352,36.07818344,128.4006901
안동옥동점,경상북도 안동시 복주1길 41,36.56180903,128.6997005
신음점,경상북도 김천시 시청로 117,36.13891273,128.117101
경산동부점,경상북도 경산시 백양로29길 15-14,35.8133882,128.757422
경산영대점,경상북도 경산시 압량읍 압독4로1길 38-1,35.83843447,128.7661721
울진후포점,경상북도 울진군 후포면 후포로 24,36.6799606,129.4448412
김포구래점,경기도 김포시 김포한강9로 73,37.64333418,126.6254962
용인상현점,경기도 용인시 수지구 상현로 119-8,37.30843996,127.0832821
포천점,경기도 포천시 군내면 호국로 1536-22,37.88985337,127.2042498
남양주오남점,경기도 남양주시 오남읍 진건오남로797번길 28,37.69866211,127.1997433
파주운정점,경기도 파주시 교하로159번길 21,37.72319647,126.7389724
파주문산점,경기도 파주시 문산읍 방촌로 1733,37.86741438,126.7849231
남양주덕소점,경기도 남양주시 와부읍 수레로 35-1,37.58759086,127.2159256
시흥은행점,경기도 시흥시 은행로 86,37.43925152,126.7971237
관산점,경기도 고양시 덕양구 통일로 785,37.68802241,126.8631396
평택안중점,경기도 평택시 안중읍 안중로18번길 53-13,36.98344489,126.9263227
김포본동점,경기도 김포시 북변1로 7-12,37.62776579,126.7060457
안양일번가점,경기도 안양시 만안구 장내로139번길 27,37.39888278,126.9221296
김포풍무점,경기도 김포시 풍무로69번길 30,37.60248369,126.7201188
시흥목감점,경기도 시흥시 목감둘레로 253-24,37.38096981,126.8606326
별내점,경기도 남양주시 별내중앙로58번길 19,37.64805641,127.1244295
분당금곡점,경기도 성남시 분당구 미금로 251,37.35153224,127.1095545
수원인계점,경기도 수원시 팔달구 효원로292번길 43,37.25977352,127.0325098
위례점,경기도 성남시 수정구 위례서일로1길 4-6,37.46565498,127.13773
이천증포점,경기도 이천시 증신로 39,37.28162645,127.4601801
일산시장점,경기도 고양시 일산서구 원일로73번길 10,37.68667176,126.7707242
민락점,경기도 의정부시 송양로 23,37.75232306,37.75232306
일산풍동점,경기도 고양시 일산동구 숲속마을2로 70-1,37.67379304,126.8001488
고촌점,경기도 김포시 고촌읍 은행영사정로23번길 23,37.60276506,126.7720384
수원구운점,경기도 수원시 권선구 구운로 6,37.27717013,126.9774289
평택동삭점,경기도 평택시 평남로 996,37.00766592,127.1019295
남양주화도점,경기도 남양주시 화도읍 마석로 47,37.65513848,127.3058932
수지동천점,경기도 용인시 수지구 고기로 89,37.34469029,127.0914192
일산마두점,경기도 고양시 일산동구 중앙로 1130,37.65010792,126.7801889
화성진안점,경기도 화성시 병점동로 84-11,37.21209116,127.0418167
수원인계점,경기도 수원시 팔달구 효원로292번길 43,37.25977352,127.0325098
광백점,경기도 양주시 백석읍 호명로 46,37.78909902,126.991998
하남덕풍점,경기도 하남시 역말로 47-1,37.53619957,127.2018787
평택서정점,경기도 평택시 송탄로 247,37.06578356,37.06578356
평내호평점,경기도 남양주시 호평로67번길 7,37.65673253,127.2470008
김포통진점,경기도 김포시 통진읍 서암로6번길 5-21,37.68690744,126.5965188
갈매점,경기도 구리시 산마루로 19,37.63173487,127.116679
안양석수점,경기도 안양시 만안구 안양로510번길 20,37.41523671,126.909322
용인마북점,경기도 용인시 기흥구 마북로240번길 11-1,37.30834755,127.1319714
의정부호원점,경기도 의정부시 안말로85번길 20,37.71548881,127.0487093
일산행신점,경기도 고양시 덕양구 충장로 118-54,37.62155768,126.8357764
용인동백점,경기도 용인시 기흥구 동백5로 22,37.27595799,127.1512647
화성봉담점,경기도 화성시 봉담읍 동화길 93-16,37.21711496,126.9601113
진접점,경기도 남양주시 진접읍 해밀예당3로 59,37.71493999,127.1978556
광명1호점,경기도 광명시 너부대로 39,37.47799634,126.8495961
하안점,경기도 광명시 하안로288번길 10,37.46196015,126.8817635
평택팽성점,경기도 평택시 팽성읍 동서촌로 73,36.96476415,127.0601867
태평점,경기도 성남시 수정구 제일로 217,37.44558147,127.1294391
부천원종점,경기도 부천시 소사로776번길 33,37.52540814,126.8068172
청계점,경기도 화성시 동탄대로시범길 148-20,37.20032052,127.1144767
청계점,경기도 화성시 동탄대로시범길 148-20,37.20032052,127.1144767
안산중앙점,경기도 안산시 단원구 적금로4길 28,37.32906674,126.8299805
광주오포점,경기도 광주시 오포읍 상태길 32,37.35827735,127.1456652
화성반송점,경기도 화성시 노작로2길 19,37.19589743,127.0791928
삼송점,경기도 고양시 덕양구 삼송로 222,37.65299825,126.8990655
수원광교1호점,경기도 수원시 영통구 센트럴타운로 107,37.29260066,127.0481276
광주태전점,경기도 광주시 고불로 128,37.39363561,37.39363561
이천하이닉스점,경기도 이천시 부발읍 경충대로2092번길 39-33,37.25403478,127.4907915
일산화정점,경기도 고양시 덕양구 화중로130번길 5-37,37.63893985,126.8341002
교하점,경기도 파주시 파주로 266,37.72615341,126.7182429
시티점,경기도 화성시 꽃내음2길 12-2,37.28553602,126.8145735
경기양평점,경기도 양평군 양평읍 양근로 217,37.48800201,127.4921478
